id,Condition,fake_index,share,share01
235555,1.0,7,1.0,0.0
935318,1.0,7,1.0,0.0
595997,1.0,7,1.0,0.0
903339,2.0,7,1.0,0.0
238791,2.0,7,4.0,0.6
46418,1.0,7,1.0,0.0
897078,1.0,7,1.0,0.0
74529,2.0,7,4.0,0.6
138744,2.0,7,1.0,0.0
528622,1.0,7,1.0,0.0
770693,1.0,7,2.0,0.2
122046,1.0,7,1.0,0.0
755290,1.0,7,3.0,0.4
328019,1.0,7,3.0,0.4
543246,1.0,7,1.0,0.0
741101,2.0,7,1.0,0.0
880272,1.0,7,3.0,0.4
648481,2.0,7,1.0,0.0
131414,2.0,7,2.0,0.2
967464,1.0,7,4.0,0.6
767466,1.0,7,1.0,0.0
464315,2.0,7,3.0,0.4
932636,2.0,7,1.0,0.0
492527,1.0,7,2.0,0.2
327538,1.0,7,2.0,0.2
773256,1.0,7,6.0,1.0
971895,2.0,7,1.0,0.0
193975,1.0,7,1.0,0.0
431076,2.0,7,1.0,0.0
177876,2.0,7,1.0,0.0
664975,2.0,7,1.0,0.0
377084,1.0,7,1.0,0.0
179982,1.0,7,2.0,0.2
993023,1.0,7,1.0,0.0
42572,2.0,7,2.0,0.2
896494,1.0,7,1.0,0.0
478163,2.0,7,1.0,0.0
2131,2.0,7,1.0,0.0
739660,2.0,7,1.0,0.0
752736,2.0,7,1.0,0.0
763986,2.0,7,1.0,0.0
708999,2.0,7,1.0,0.0
726336,1.0,7,4.0,0.6
855324,1.0,7,3.0,0.4
738198,2.0,7,1.0,0.0
999556,2.0,7,1.0,0.0
565555,2.0,7,1.0,0.0
417839,1.0,7,1.0,0.0
766266,2.0,7,1.0,0.0
634995,2.0,7,1.0,0.0
785242,1.0,7,3.0,0.4
651246,1.0,7,1.0,0.0
771785,2.0,7,1.0,0.0
472634,1.0,7,3.0,0.4
786480,1.0,7,3.0,0.4
55696,1.0,7,1.0,0.0
946858,2.0,7,1.0,0.0
938767,2.0,7,1.0,0.0
657778,2.0,7,1.0,0.0
369180,1.0,7,1.0,0.0
812547,1.0,7,2.0,0.2
185648,2.0,7,2.0,0.2
642406,1.0,7,2.0,0.2
951642,2.0,7,1.0,0.0
138845,1.0,7,1.0,0.0
332885,1.0,7,4.0,0.6
547975,1.0,7,2.0,0.2
375962,1.0,7,2.0,0.2
781729,1.0,7,2.0,0.2
622437,1.0,7,1.0,0.0
272613,2.0,7,1.0,0.0
623963,1.0,7,1.0,0.0
762304,2.0,7,4.0,0.6
21392,2.0,7,2.0,0.2
507498,2.0,7,1.0,0.0
525352,2.0,7,1.0,0.0
258488,2.0,7,1.0,0.0
765534,1.0,7,1.0,0.0
589603,2.0,7,2.0,0.2
23498,1.0,7,3.0,0.4
738216,1.0,7,1.0,0.0
331565,2.0,7,4.0,0.6
705250,1.0,7,1.0,0.0
18770,2.0,7,5.0,0.8
256726,2.0,7,1.0,0.0
524128,2.0,7,4.0,0.6
613242,1.0,7,2.0,0.2
726607,2.0,7,2.0,0.2
375525,1.0,7,1.0,0.0
575856,2.0,7,1.0,0.0
811143,1.0,7,3.0,0.4
273518,2.0,7,1.0,0.0
450768,2.0,7,1.0,0.0
884139,2.0,7,2.0,0.2
192222,1.0,7,1.0,0.0
874617,1.0,7,2.0,0.2
231440,1.0,7,3.0,0.4
577915,1.0,7,1.0,0.0
692682,2.0,7,1.0,0.0
753723,1.0,7,1.0,0.0
225640,2.0,7,1.0,0.0
521393,1.0,7,1.0,0.0
766109,1.0,7,5.0,0.8
503210,2.0,7,1.0,0.0
644390,2.0,7,1.0,0.0
483224,1.0,7,2.0,0.2
403920,2.0,7,2.0,0.2
66675,1.0,7,5.0,0.8
611039,2.0,7,3.0,0.4
291199,1.0,7,1.0,0.0
686260,1.0,7,1.0,0.0
997893,1.0,7,6.0,1.0
525813,1.0,7,1.0,0.0
40877,1.0,7,1.0,0.0
308243,2.0,7,6.0,1.0
553905,2.0,7,1.0,0.0
94634,1.0,7,1.0,0.0
935179,2.0,7,1.0,0.0
104982,2.0,7,5.0,0.8
633032,2.0,7,3.0,0.4
819255,2.0,7,4.0,0.6
391325,1.0,7,1.0,0.0
550116,1.0,7,1.0,0.0
427054,1.0,7,3.0,0.4
224485,1.0,7,3.0,0.4
747757,1.0,7,3.0,0.4
887483,2.0,7,2.0,0.2
177701,2.0,7,1.0,0.0
296279,2.0,7,1.0,0.0
948595,2.0,7,2.0,0.2
237967,2.0,7,5.0,0.8
366160,1.0,7,1.0,0.0
847840,1.0,7,1.0,0.0
126765,2.0,7,1.0,0.0
730588,1.0,7,2.0,0.2
448720,2.0,7,1.0,0.0
328127,2.0,7,1.0,0.0
333832,2.0,7,5.0,0.8
517337,2.0,7,1.0,0.0
742290,2.0,7,1.0,0.0
863228,1.0,7,1.0,0.0
74707,1.0,7,2.0,0.2
22112,2.0,7,1.0,0.0
932673,1.0,7,3.0,0.4
523662,2.0,7,2.0,0.2
694449,1.0,7,1.0,0.0
978635,1.0,7,1.0,0.0
831044,2.0,7,2.0,0.2
796432,1.0,7,1.0,0.0
214463,1.0,7,5.0,0.8
901941,1.0,7,4.0,0.6
753655,1.0,7,1.0,0.0
950354,2.0,7,5.0,0.8
563841,2.0,7,1.0,0.0
350059,1.0,7,1.0,0.0
730569,1.0,7,5.0,0.8
962636,2.0,7,2.0,0.2
146637,2.0,7,1.0,0.0
234415,2.0,7,1.0,0.0
587554,1.0,7,1.0,0.0
342273,1.0,7,1.0,0.0
84602,1.0,7,1.0,0.0
271128,2.0,7,1.0,0.0
790370,2.0,7,2.0,0.2
540238,2.0,7,1.0,0.0
780090,1.0,7,1.0,0.0
497697,2.0,7,1.0,0.0
489501,1.0,7,3.0,0.4
363472,1.0,7,1.0,0.0
355489,2.0,7,2.0,0.2
703382,1.0,7,1.0,0.0
694204,2.0,7,1.0,0.0
792858,2.0,7,1.0,0.0
221927,1.0,7,1.0,0.0
723722,1.0,7,5.0,0.8
471703,1.0,7,5.0,0.8
730055,2.0,7,1.0,0.0
663068,1.0,7,5.0,0.8
275289,2.0,7,2.0,0.2
622325,2.0,7,3.0,0.4
7735,1.0,7,4.0,0.6
912063,1.0,7,1.0,0.0
806839,2.0,7,2.0,0.2
619446,2.0,7,3.0,0.4
691433,1.0,7,2.0,0.2
733870,2.0,7,1.0,0.0
379049,2.0,7,4.0,0.6
134793,2.0,7,2.0,0.2
612391,2.0,7,2.0,0.2
168403,2.0,7,1.0,0.0
267571,1.0,7,1.0,0.0
922827,2.0,7,4.0,0.6
769202,2.0,7,1.0,0.0
342942,1.0,7,4.0,0.6
190580,1.0,7,1.0,0.0
991336,2.0,7,2.0,0.2
357476,2.0,7,4.0,0.6
813155,2.0,7,1.0,0.0
644488,2.0,7,1.0,0.0
836353,2.0,7,2.0,0.2
541121,1.0,7,1.0,0.0
326857,1.0,7,2.0,0.2
389780,2.0,7,6.0,1.0
199633,2.0,7,6.0,1.0
599514,2.0,7,4.0,0.6
182787,1.0,7,1.0,0.0
716663,1.0,7,2.0,0.2
774317,1.0,7,3.0,0.4
171837,1.0,7,1.0,0.0
311503,2.0,7,1.0,0.0
869157,1.0,7,3.0,0.4
215668,1.0,7,4.0,0.6
456229,2.0,7,2.0,0.2
464459,1.0,7,1.0,0.0
237245,1.0,7,1.0,0.0
346249,2.0,7,3.0,0.4
401104,1.0,7,1.0,0.0
619167,1.0,7,1.0,0.0
294323,2.0,7,1.0,0.0
166543,1.0,7,1.0,0.0
944268,1.0,7,2.0,0.2
808212,1.0,7,1.0,0.0
150549,2.0,7,2.0,0.2
457633,2.0,7,1.0,0.0
529281,2.0,7,2.0,0.2
893340,1.0,7,3.0,0.4
982605,1.0,7,5.0,0.8
759765,2.0,7,1.0,0.0
995646,1.0,7,1.0,0.0
685179,1.0,7,1.0,0.0
275986,2.0,7,1.0,0.0
112634,1.0,7,1.0,0.0
728128,2.0,7,2.0,0.2
703987,1.0,7,1.0,0.0
119383,2.0,7,5.0,0.8
353303,1.0,7,1.0,0.0
591990,2.0,7,1.0,0.0
557532,2.0,7,1.0,0.0
351420,2.0,7,4.0,0.6
584480,2.0,7,2.0,0.2
166284,2.0,7,2.0,0.2
970617,2.0,7,2.0,0.2
151979,2.0,7,1.0,0.0
364450,1.0,7,1.0,0.0
423546,2.0,7,2.0,0.2
609516,1.0,7,1.0,0.0
204324,2.0,7,2.0,0.2
97116,1.0,7,1.0,0.0
882346,1.0,7,4.0,0.6
530724,2.0,7,2.0,0.2
722340,2.0,7,3.0,0.4
442234,1.0,7,5.0,0.8
931917,1.0,7,1.0,0.0
622173,1.0,7,4.0,0.6
25510,1.0,7,1.0,0.0
538147,2.0,7,2.0,0.2
396070,1.0,7,3.0,0.4
425916,2.0,7,1.0,0.0
685232,2.0,7,1.0,0.0
850831,1.0,7,2.0,0.2
477216,1.0,7,1.0,0.0
251339,1.0,7,2.0,0.2
173243,2.0,7,1.0,0.0
389668,2.0,7,2.0,0.2
101679,1.0,7,2.0,0.2
758393,2.0,7,2.0,0.2
878094,2.0,7,1.0,0.0
741431,2.0,7,3.0,0.4
348438,1.0,7,1.0,0.0
218671,2.0,7,5.0,0.8
351182,2.0,7,1.0,0.0
461932,2.0,7,1.0,0.0
672563,1.0,7,1.0,0.0
594349,1.0,7,1.0,0.0
526879,1.0,7,3.0,0.4
122349,1.0,7,1.0,0.0
458958,1.0,7,1.0,0.0
523177,1.0,7,1.0,0.0
488120,2.0,7,1.0,0.0
795986,2.0,7,4.0,0.6
180924,1.0,7,2.0,0.2
975604,1.0,7,3.0,0.4
802962,1.0,7,3.0,0.4
528091,2.0,7,3.0,0.4
307055,1.0,7,3.0,0.4
713359,2.0,7,1.0,0.0
937680,2.0,7,1.0,0.0
98775,2.0,7,1.0,0.0
956790,1.0,7,1.0,0.0
679062,2.0,7,1.0,0.0
419920,2.0,7,2.0,0.2
606729,1.0,7,1.0,0.0
623462,2.0,7,5.0,0.8
764380,2.0,7,1.0,0.0
991032,1.0,7,4.0,0.6
496122,2.0,7,1.0,0.0
138678,2.0,7,3.0,0.4
969381,1.0,7,4.0,0.6
786050,1.0,7,1.0,0.0
819332,2.0,7,1.0,0.0
274755,1.0,7,1.0,0.0
10934,1.0,7,1.0,0.0
722271,2.0,7,1.0,0.0
107056,1.0,7,5.0,0.8
864029,1.0,7,1.0,0.0
922975,1.0,7,2.0,0.2
315247,2.0,7,1.0,0.0
419928,2.0,7,1.0,0.0
38546,1.0,7,1.0,0.0
777266,1.0,7,1.0,0.0
753902,1.0,7,3.0,0.4
305584,1.0,7,1.0,0.0
216237,2.0,7,3.0,0.4
204354,2.0,7,1.0,0.0
67450,2.0,7,2.0,0.2
293994,2.0,7,1.0,0.0
214960,1.0,7,1.0,0.0
324182,1.0,7,1.0,0.0
404520,1.0,7,2.0,0.2
453762,1.0,7,1.0,0.0
555740,2.0,7,4.0,0.6
801326,1.0,7,1.0,0.0
752708,2.0,7,1.0,0.0
775793,2.0,7,1.0,0.0
321558,2.0,7,4.0,0.6
927880,1.0,7,4.0,0.6
506106,2.0,7,4.0,0.6
834992,1.0,7,1.0,0.0
409186,1.0,7,1.0,0.0
140449,2.0,7,1.0,0.0
879447,2.0,7,1.0,0.0
662118,1.0,7,1.0,0.0
800865,1.0,7,3.0,0.4
325993,1.0,7,1.0,0.0
529046,2.0,7,1.0,0.0
734434,2.0,7,1.0,0.0
997516,2.0,7,1.0,0.0
245749,2.0,7,1.0,0.0
81620,2.0,7,1.0,0.0
385675,2.0,7,2.0,0.2
297105,1.0,7,1.0,0.0
970085,1.0,7,1.0,0.0
194561,1.0,7,1.0,0.0
366276,1.0,7,2.0,0.2
569011,2.0,7,1.0,0.0
50925,2.0,7,1.0,0.0
825605,2.0,7,1.0,0.0
118788,1.0,7,2.0,0.2
584163,1.0,7,4.0,0.6
97132,2.0,7,4.0,0.6
736293,1.0,7,3.0,0.4
588449,2.0,7,2.0,0.2
853703,1.0,7,2.0,0.2
556099,1.0,7,1.0,0.0
922650,2.0,7,1.0,0.0
719819,2.0,7,1.0,0.0
207263,1.0,7,5.0,0.8
901096,1.0,7,3.0,0.4
661694,1.0,7,1.0,0.0
321123,1.0,7,1.0,0.0
470803,1.0,7,1.0,0.0
607571,2.0,7,1.0,0.0
839514,2.0,7,4.0,0.6
751803,2.0,7,1.0,0.0
141197,2.0,7,2.0,0.2
221435,1.0,7,1.0,0.0
188549,2.0,7,1.0,0.0
146953,2.0,7,1.0,0.0
884557,1.0,7,3.0,0.4
276333,1.0,7,1.0,0.0
496705,1.0,7,1.0,0.0
584325,1.0,7,1.0,0.0
739302,1.0,7,6.0,1.0
263328,1.0,7,1.0,0.0
666061,1.0,7,4.0,0.6
866249,2.0,7,1.0,0.0
599371,2.0,7,4.0,0.6
673529,1.0,7,2.0,0.2
76153,2.0,7,1.0,0.0
119920,1.0,7,1.0,0.0
487905,2.0,7,1.0,0.0
745748,1.0,7,4.0,0.6
486591,2.0,7,1.0,0.0
889609,2.0,7,3.0,0.4
135155,2.0,7,1.0,0.0
305124,2.0,7,4.0,0.6
967390,1.0,7,1.0,0.0
413171,1.0,7,1.0,0.0
204812,1.0,7,1.0,0.0
408903,1.0,7,1.0,0.0
5706,2.0,7,2.0,0.2
832820,2.0,7,2.0,0.2
923644,2.0,7,4.0,0.6
628179,2.0,7,1.0,0.0
221091,2.0,7,2.0,0.2
159421,1.0,7,2.0,0.2
913146,2.0,7,1.0,0.0
717015,2.0,7,1.0,0.0
440124,2.0,7,1.0,0.0
933839,1.0,7,1.0,0.0
442159,2.0,7,5.0,0.8
796860,1.0,7,4.0,0.6
389234,1.0,7,1.0,0.0
144584,1.0,7,1.0,0.0
410942,2.0,7,4.0,0.6
826495,2.0,7,1.0,0.0
164680,1.0,7,1.0,0.0
938496,2.0,7,2.0,0.2
196456,1.0,7,1.0,0.0
561590,2.0,7,6.0,1.0
425802,1.0,7,1.0,0.0
54879,2.0,7,3.0,0.4
699176,2.0,7,1.0,0.0
296529,1.0,7,1.0,0.0
762606,2.0,7,1.0,0.0
314669,1.0,7,1.0,0.0
702235,2.0,7,1.0,0.0
539556,1.0,7,1.0,0.0
762134,1.0,7,1.0,0.0
322653,2.0,7,5.0,0.8
508277,1.0,7,1.0,0.0
985941,1.0,7,1.0,0.0
293395,2.0,7,2.0,0.2
624399,2.0,7,2.0,0.2
929707,1.0,7,1.0,0.0
756164,1.0,7,4.0,0.6
375398,1.0,7,1.0,0.0
235201,1.0,7,1.0,0.0
994956,2.0,7,1.0,0.0
685113,2.0,7,1.0,0.0
750519,1.0,7,1.0,0.0
260903,2.0,7,2.0,0.2
658392,2.0,7,1.0,0.0
373134,1.0,7,3.0,0.4
675041,1.0,7,3.0,0.4
121330,1.0,7,4.0,0.6
996003,2.0,7,1.0,0.0
407973,1.0,7,3.0,0.4
524734,2.0,7,1.0,0.0
433656,1.0,7,2.0,0.2
885824,2.0,7,6.0,1.0
765964,1.0,7,1.0,0.0
56753,2.0,7,1.0,0.0
652273,2.0,7,3.0,0.4
91372,1.0,7,3.0,0.4
86341,2.0,7,6.0,1.0
93097,1.0,7,1.0,0.0
948247,2.0,7,1.0,0.0
33393,1.0,7,4.0,0.6
872924,1.0,7,1.0,0.0
758814,2.0,7,5.0,0.8
92899,2.0,7,1.0,0.0
523091,2.0,7,1.0,0.0
279791,1.0,7,3.0,0.4
73089,1.0,7,1.0,0.0
92116,2.0,7,2.0,0.2
37211,2.0,7,1.0,0.0
661667,1.0,7,4.0,0.6
344263,1.0,7,1.0,0.0
21265,2.0,7,1.0,0.0
370008,2.0,7,1.0,0.0
952956,2.0,7,2.0,0.2
655245,1.0,7,2.0,0.2
869204,1.0,7,2.0,0.2
478092,2.0,7,1.0,0.0
836784,1.0,7,2.0,0.2
126515,1.0,7,1.0,0.0
804214,2.0,7,5.0,0.8
389053,2.0,7,3.0,0.4
92788,1.0,7,2.0,0.2
383769,1.0,7,4.0,0.6
455924,2.0,7,2.0,0.2
686051,2.0,7,1.0,0.0
648785,2.0,7,1.0,0.0
429883,2.0,7,1.0,0.0
650443,1.0,7,1.0,0.0
519296,2.0,7,1.0,0.0
95570,1.0,7,1.0,0.0
305618,1.0,7,1.0,0.0
184101,1.0,7,1.0,0.0
830036,2.0,7,1.0,0.0
61406,1.0,7,1.0,0.0
287931,1.0,7,4.0,0.6
724952,2.0,7,4.0,0.6
201700,1.0,7,1.0,0.0
907196,2.0,7,5.0,0.8
107605,1.0,7,4.0,0.6
363089,2.0,7,5.0,0.8
834315,2.0,7,6.0,1.0
819388,1.0,7,2.0,0.2
58279,1.0,7,1.0,0.0
830338,2.0,7,4.0,0.6
346831,2.0,7,1.0,0.0
800119,2.0,7,2.0,0.2
61461,1.0,7,5.0,0.8
608407,2.0,7,6.0,1.0
959131,1.0,7,1.0,0.0
945862,1.0,7,1.0,0.0
569887,2.0,7,3.0,0.4
523911,2.0,7,3.0,0.4
847965,1.0,7,4.0,0.6
39844,2.0,7,4.0,0.6
344385,1.0,7,3.0,0.4
66826,2.0,7,1.0,0.0
451433,1.0,7,6.0,1.0
950751,1.0,7,1.0,0.0
714185,2.0,7,1.0,0.0
672512,1.0,7,4.0,0.6
649773,2.0,7,3.0,0.4
955892,2.0,7,1.0,0.0
779037,2.0,7,1.0,0.0
979438,1.0,7,6.0,1.0
141740,2.0,7,1.0,0.0
112309,1.0,7,3.0,0.4
522275,1.0,7,1.0,0.0
357188,2.0,7,1.0,0.0
130352,1.0,7,2.0,0.2
486010,1.0,7,1.0,0.0
118553,2.0,7,1.0,0.0
161812,2.0,7,6.0,1.0
15733,1.0,7,1.0,0.0
651691,1.0,7,4.0,0.6
793628,1.0,7,1.0,0.0
891530,2.0,7,1.0,0.0
425857,1.0,7,2.0,0.2
740402,1.0,7,6.0,1.0
385943,2.0,7,1.0,0.0
419921,2.0,7,1.0,0.0
630086,2.0,7,1.0,0.0
978245,2.0,7,2.0,0.2
954076,2.0,7,2.0,0.2
474116,2.0,7,1.0,0.0
853656,2.0,7,3.0,0.4
911361,1.0,7,1.0,0.0
586444,1.0,7,3.0,0.4
971663,2.0,7,2.0,0.2
296787,1.0,7,1.0,0.0
455657,1.0,7,1.0,0.0
413736,1.0,7,1.0,0.0
29718,2.0,7,1.0,0.0
5237,1.0,7,2.0,0.2
921095,2.0,7,1.0,0.0
299751,1.0,7,2.0,0.2
181501,2.0,7,1.0,0.0
718640,2.0,7,1.0,0.0
850269,2.0,7,1.0,0.0
567150,2.0,7,4.0,0.6
359151,1.0,7,6.0,1.0
494412,1.0,7,4.0,0.6
437874,1.0,7,1.0,0.0
682322,1.0,7,1.0,0.0
589294,1.0,7,1.0,0.0
718066,1.0,7,1.0,0.0
246328,2.0,7,1.0,0.0
309905,1.0,7,1.0,0.0
629121,1.0,7,1.0,0.0
438570,1.0,7,1.0,0.0
483180,2.0,7,1.0,0.0
948578,2.0,7,3.0,0.4
372489,2.0,7,4.0,0.6
807558,1.0,7,4.0,0.6
914104,1.0,7,2.0,0.2
915600,2.0,7,1.0,0.0
686246,2.0,7,1.0,0.0
180299,1.0,7,1.0,0.0
536420,2.0,7,3.0,0.4
885586,2.0,7,1.0,0.0
895799,2.0,7,1.0,0.0
459744,1.0,7,1.0,0.0
820661,1.0,7,2.0,0.2
688367,2.0,7,2.0,0.2
758327,2.0,7,2.0,0.2
64699,1.0,7,1.0,0.0
948794,1.0,7,2.0,0.2
689768,2.0,7,4.0,0.6
230502,2.0,7,1.0,0.0
157784,2.0,7,6.0,1.0
155613,2.0,7,1.0,0.0
833081,1.0,7,1.0,0.0
155059,2.0,7,2.0,0.2
977963,2.0,7,1.0,0.0
5070,1.0,7,5.0,0.8
210331,1.0,7,1.0,0.0
239057,1.0,7,3.0,0.4
111067,1.0,7,1.0,0.0
495605,1.0,7,2.0,0.2
276734,2.0,7,1.0,0.0
983352,2.0,7,1.0,0.0
840748,2.0,7,1.0,0.0
143099,1.0,7,2.0,0.2
11288,2.0,7,2.0,0.2
881650,2.0,7,1.0,0.0
605404,2.0,7,1.0,0.0
247564,1.0,7,5.0,0.8
459104,2.0,7,1.0,0.0
712658,1.0,7,1.0,0.0
203074,1.0,7,5.0,0.8
357527,1.0,7,2.0,0.2
428794,2.0,7,1.0,0.0
906716,1.0,7,1.0,0.0
253546,1.0,7,4.0,0.6
916041,2.0,7,1.0,0.0
893301,1.0,7,1.0,0.0
535584,2.0,7,2.0,0.2
575792,2.0,7,1.0,0.0
967475,1.0,7,1.0,0.0
541333,2.0,7,1.0,0.0
151342,1.0,7,5.0,0.8
933019,1.0,7,3.0,0.4
712598,2.0,7,4.0,0.6
936970,2.0,7,2.0,0.2
689643,2.0,7,1.0,0.0
462633,1.0,7,6.0,1.0
663143,1.0,7,1.0,0.0
598735,2.0,7,1.0,0.0
306244,2.0,7,2.0,0.2
901824,2.0,7,2.0,0.2
505468,2.0,7,1.0,0.0
577765,1.0,7,1.0,0.0
413723,1.0,7,1.0,0.0
153640,1.0,7,4.0,0.6
78897,2.0,7,3.0,0.4
20295,1.0,7,2.0,0.2
420486,2.0,7,1.0,0.0
828326,2.0,7,3.0,0.4
503389,2.0,7,4.0,0.6
978349,2.0,7,1.0,0.0
880508,2.0,7,1.0,0.0
304157,1.0,7,1.0,0.0
694123,1.0,7,3.0,0.4
572395,1.0,7,1.0,0.0
895721,2.0,7,1.0,0.0
87672,1.0,7,4.0,0.6
891027,1.0,7,1.0,0.0
874518,1.0,7,1.0,0.0
389124,2.0,7,1.0,0.0
131421,1.0,7,5.0,0.8
443129,1.0,7,1.0,0.0
762156,1.0,7,1.0,0.0
40157,2.0,7,1.0,0.0
168588,2.0,7,6.0,1.0
186352,2.0,7,1.0,0.0
983726,2.0,7,1.0,0.0
221911,2.0,7,1.0,0.0
851513,1.0,7,1.0,0.0
59250,2.0,7,1.0,0.0
758305,2.0,7,1.0,0.0
428861,1.0,7,1.0,0.0
600331,1.0,7,4.0,0.6
496031,2.0,7,2.0,0.2
136514,1.0,7,1.0,0.0
118778,2.0,7,1.0,0.0
785936,1.0,7,2.0,0.2
877413,1.0,7,1.0,0.0
704838,1.0,7,1.0,0.0
713874,2.0,7,2.0,0.2
706874,2.0,7,1.0,0.0
955078,1.0,7,3.0,0.4
815082,2.0,7,1.0,0.0
509424,1.0,7,1.0,0.0
431820,2.0,7,1.0,0.0
938634,2.0,7,3.0,0.4
322425,1.0,7,2.0,0.2
62751,1.0,7,2.0,0.2
479328,2.0,7,1.0,0.0
137555,1.0,7,3.0,0.4
968046,2.0,7,1.0,0.0
572371,2.0,7,1.0,0.0
803239,1.0,7,4.0,0.6
556858,2.0,7,1.0,0.0
372348,2.0,7,1.0,0.0
470653,1.0,7,1.0,0.0
210135,1.0,7,2.0,0.2
847798,2.0,7,1.0,0.0
551109,1.0,7,6.0,1.0
710718,2.0,7,2.0,0.2
757038,2.0,7,1.0,0.0
348039,1.0,7,1.0,0.0
955425,2.0,7,1.0,0.0
720981,1.0,7,1.0,0.0
394449,2.0,7,1.0,0.0
675010,1.0,7,4.0,0.6
852179,1.0,7,4.0,0.6
632024,1.0,7,1.0,0.0
431089,1.0,7,1.0,0.0
317995,1.0,7,1.0,0.0
957038,2.0,7,4.0,0.6
237060,2.0,7,1.0,0.0
766243,1.0,7,3.0,0.4
57054,1.0,7,4.0,0.6
842808,2.0,7,1.0,0.0
631461,1.0,7,1.0,0.0
196036,1.0,7,1.0,0.0
157336,2.0,7,2.0,0.2
88689,2.0,7,1.0,0.0
312925,1.0,7,1.0,0.0
24487,1.0,7,5.0,0.8
326501,1.0,7,1.0,0.0
653481,2.0,7,1.0,0.0
674320,1.0,7,1.0,0.0
997434,2.0,7,2.0,0.2
905956,1.0,7,1.0,0.0
541254,1.0,7,1.0,0.0
426865,1.0,7,2.0,0.2
973052,2.0,7,2.0,0.2
758220,2.0,7,5.0,0.8
648920,1.0,7,1.0,0.0
923952,2.0,7,1.0,0.0
70567,2.0,7,1.0,0.0
838751,2.0,7,2.0,0.2
971655,1.0,7,2.0,0.2
352341,2.0,7,1.0,0.0
940573,2.0,7,2.0,0.2
322660,2.0,7,3.0,0.4
483840,2.0,7,2.0,0.2
144019,1.0,7,3.0,0.4
522056,2.0,7,3.0,0.4
270631,1.0,7,1.0,0.0
800242,2.0,7,3.0,0.4
709956,1.0,7,1.0,0.0
915308,1.0,7,6.0,1.0
490908,2.0,7,1.0,0.0
915808,1.0,7,5.0,0.8
687923,2.0,7,3.0,0.4
637146,1.0,7,1.0,0.0
516995,2.0,7,1.0,0.0
872911,2.0,7,2.0,0.2
189437,1.0,7,1.0,0.0
971174,2.0,7,1.0,0.0
398441,1.0,7,5.0,0.8
978703,1.0,7,1.0,0.0
377344,1.0,7,3.0,0.4
84826,2.0,7,1.0,0.0
584997,1.0,7,2.0,0.2
834831,1.0,7,5.0,0.8
114080,2.0,7,4.0,0.6
76094,1.0,7,1.0,0.0
107255,2.0,7,1.0,0.0
366900,1.0,7,4.0,0.6
880341,2.0,7,3.0,0.4
585626,1.0,7,1.0,0.0
408967,2.0,7,1.0,0.0
81869,1.0,7,4.0,0.6
99438,2.0,7,5.0,0.8
406713,2.0,7,3.0,0.4
515409,1.0,7,1.0,0.0
916873,2.0,7,2.0,0.2
30274,1.0,7,1.0,0.0
194825,1.0,7,1.0,0.0
268210,2.0,7,1.0,0.0
30865,2.0,7,1.0,0.0
845103,1.0,7,2.0,0.2
401261,2.0,7,1.0,0.0
734197,2.0,7,2.0,0.2
324724,1.0,7,1.0,0.0
66828,1.0,7,1.0,0.0
884567,1.0,7,3.0,0.4
504960,2.0,7,2.0,0.2
571874,1.0,7,1.0,0.0
3447,1.0,7,1.0,0.0
11510,2.0,7,1.0,0.0
453154,2.0,7,1.0,0.0
502627,1.0,7,1.0,0.0
835821,2.0,7,3.0,0.4
206508,2.0,7,1.0,0.0
796813,1.0,7,1.0,0.0
213002,1.0,7,1.0,0.0
349480,1.0,7,2.0,0.2
291255,2.0,7,1.0,0.0
702584,1.0,7,2.0,0.2
613129,1.0,7,5.0,0.8
19572,2.0,7,1.0,0.0
793205,1.0,7,2.0,0.2
207668,2.0,7,1.0,0.0
87202,2.0,7,4.0,0.6
82581,2.0,7,5.0,0.8
356999,2.0,7,1.0,0.0
716834,1.0,7,2.0,0.2
143412,1.0,7,4.0,0.6
596118,2.0,7,2.0,0.2
507561,1.0,7,1.0,0.0
22572,2.0,7,1.0,0.0
49178,2.0,7,2.0,0.2
540007,1.0,7,6.0,1.0
716223,2.0,7,1.0,0.0
469946,1.0,7,1.0,0.0
685211,1.0,7,6.0,1.0
28721,2.0,7,1.0,0.0
780066,1.0,7,5.0,0.8
942202,2.0,7,1.0,0.0
70471,2.0,7,1.0,0.0
82699,1.0,7,2.0,0.2
341300,1.0,7,1.0,0.0
40419,1.0,7,5.0,0.8
919957,1.0,7,1.0,0.0
462481,2.0,7,1.0,0.0
803216,1.0,7,2.0,0.2
74939,2.0,7,1.0,0.0
836062,2.0,7,1.0,0.0
626440,2.0,7,5.0,0.8
979923,1.0,7,1.0,0.0
550323,2.0,7,1.0,0.0
890293,2.0,7,5.0,0.8
790382,1.0,7,1.0,0.0
349571,2.0,7,1.0,0.0
741418,1.0,7,2.0,0.2
855253,2.0,7,3.0,0.4
214331,2.0,7,2.0,0.2
447686,1.0,7,1.0,0.0
572991,2.0,7,2.0,0.2
237112,1.0,7,3.0,0.4
641098,1.0,7,1.0,0.0
992401,2.0,7,1.0,0.0
620081,2.0,7,1.0,0.0
842555,1.0,7,1.0,0.0
358213,1.0,7,1.0,0.0
700983,1.0,7,1.0,0.0
126482,1.0,7,1.0,0.0
204900,1.0,7,1.0,0.0
990182,1.0,7,1.0,0.0
933807,1.0,7,1.0,0.0
232314,2.0,7,1.0,0.0
